0,1,2
519.960943241,-35.5445939717,-3.32551800766
520.420400509,-29.0508262465,-2.66033164931
520.804092517,-23.5764550729,-2.1125571136
521.121751453,-19.0085417664,-1.6644050224
521.383027015,-15.2281615769,-1.29931519394
521.596841905,-12.1204538702,-1.00271163035
521.770366319,-9.58849331148,-0.763504301624
521.909812607,-7.54651637404,-0.572358390984
522.020621562,-5.91893136139,-0.421198232852
522.109442741,-4.61036332031,-0.300595630281
522.179825157,-3.57030030935,-0.205465727907
522.233436437,-2.7758119938,-0.133310990478
522.273692359,-2.17802545539,-0.0792974467834
522.30429001,-1.72313649594,-0.038316992735
522.328575937,-1.36176246154,-0.00583530470876
522.348108721,-1.0709289231,0.0202625223164
522.36397364,-0.834659804964,0.041451298293
522.376826864,-0.64325558866,0.0586177270278
522.387252351,-0.488007609794,0.072541103182
522.395568703,-0.364170757892,0.0836474631512
522.401836743,-0.270836631397,0.0920181520862
522.406502196,-0.201366869425,0.098248566936
522.41004366,-0.148634180298,0.102977912513
522.412970819,-0.105048929127,0.106886868606
522.415395585,-0.0689445597724,0.110124899026
522.417384154,-0.0393352672494,0.112780416823
522.418986782,-0.0154726596325,0.114920540903
522.420274182,0.00369623751477,0.116639708318
522.421291725,0.0188470092,0.117998509243
522.42205024,0.0301409422956,0.119011408636
522.422613609,0.0385292305874,0.119763714477
522.423031615,0.0447531255062,0.12032190598
522.423334725,0.0492662765925,0.120726668995
522.423551181,0.0524891882366,0.121015716682
522.423710054,0.0548547197004,0.121227870019
522.423851507,0.0569608698511,0.121416760706
522.423977741,0.0588404258851,0.121585329102
522.424092152,0.0605439493906,0.121738110033
522.424170697,0.0617134354009,0.12184299569
522.424253054,0.0629396773379,0.121952971521
522.424280887,0.063354101986,0.121990139309
0.0,-0.0,-0.0
0.0183581508348,0.0143076958426,-0.107631209038
0.044279427267,0.0343987827747,-0.259593980765
0.0823415546203,0.0637312023528,-0.482964185885
0.13667832324,0.105431402419,-0.802137672037
0.212861766453,0.163774510369,-1.24957759189
0.327554324076,0.251414252555,-1.9233371162
0.508905242177,0.389525551979,-2.98896703255
0.814723604562,0.621265883419,-4.78560096202
1.3489591536,1.02474170586,-7.9255874849
2.23145559564,1.68949453366,-13.1155245307
3.48189602953,2.62723220695,-20.4708941696
5.36296347906,4.02645685712,-31.534645202
8.32295219127,6.20919892399,-48.9429161646
12.0453274124,8.921765286,-70.8344809055
16.2224958579,11.9160630798,-95.3882792382
20.9955287585,15.248932537,-123.387463109
26.3939418992,18.8630946456,-154.926061561
32.1966494059,22.5466892012,-188.631822186
38.1960890201,26.104377488,-223.218149482
44.6793223234,29.6101366144,-260.237511685
51.6636080403,32.96801721,-299.65381148
59.0164179682,36.0009336784,-340.574092758
66.5366461347,38.5088493043,-381.769838161
74.1907385801,40.3536181035,-422.934222498
82.027964043,41.4078341172,-464.185895858
89.91393692,41.5362730493,-504.691756083
97.8376448409,40.6423714169,-544.254607262
105.841775034,38.6320605028,-582.902317871
113.868059728,35.4635708738,-620.157116496
121.927740569,31.0871050586,-655.773476659
130.081300813,25.4006192106,-689.609188008
138.453965539,18.2388988904,-721.780519042
147.122673444,9.43241482927,-752.109220143
156.10155172,-1.17080011014,-780.093426242
165.202832369,-13.4781291132,-804.711293485
174.378769442,-27.4346277205,-825.527259633
183.71643803,-43.1230062177,-842.458980002
193.43764527,-60.9811107498,-855.466338918
203.676853268,-81.4032319322,-864.105674728
214.468216785,-104.59680145,-867.70431925
225.866285889,-130.781692806,-865.571848099
237.842670134,-159.900176114,-857.07383066
250.304615694,-191.563905356,-841.831666924
263.141349829,-225.15319231,-819.845469576
276.217217597,-259.84689652,-791.568546141
289.362185152,-294.655070349,-757.936794717
302.515356206,-328.85761222,-719.872982727
315.599506383,-361.713418173,-678.412167015
328.522123429,-392.513052357,-634.637001017
341.06089089,-420.448430562,-590.070362179
353.065489997,-445.02574806,-545.960738462
364.53912205,-466.163544846,-502.887724299
375.542183793,-483.895714227,-461.073338399
386.114488004,-498.229206495,-420.701126779
396.254010582,-509.118475162,-382.029079107
405.907881786,-516.508710164,-345.4396432
415.037310308,-520.413223132,-311.201237251
423.662953076,-520.928849073,-279.308112225
431.801684002,-518.157237531,-249.733804947
439.470039415,-512.208515349,-222.428076977
446.671639021,-503.226571179,-197.367095778
453.457735304,-491.298223787,-174.350281202
459.8696104,-476.503044369,-153.209957691
465.910118425,-458.98794461,-133.903882235
471.515667035,-439.205244198,-116.580397079
476.634182519,-417.699535837,-101.325551634
481.28801568,-394.863769034,-87.9808309144
485.569469736,-370.680860327,-76.2021404085
489.570393664,-345.065617079,-65.6652605194
493.290609954,-318.47711232,-56.2973430869
496.728038841,-291.370582256,-48.0327318606
499.881004212,-264.203965701,-40.8042745842
502.762763336,-237.395707341,-34.4998185814
505.378326683,-211.391417953,-29.0338920622
507.734796989,-186.570021757,-24.3238742634
509.848232581,-163.177414517,-20.2746278988
511.718802477,-141.579678679,-16.8292598157
513.347515962,-122.078744768,-13.9368916676
514.752741253,-104.718550175,-11.5239608754
515.968102494,-89.280132557,-9.50193516324
517.030203776,-75.448845297,-7.786532003
517.953200776,-63.1626449685,-6.33613810853
518.744076111,-52.4323786036,-5.12394795274
519.408101992,-43.2736884694,-4.12859830184
519.960921147,-35.5460669127,-3.31537253111
520.420378452,-29.0522756015,-2.65019894759
520.804070492,-23.5778846399,-2.10243511327
521.121729454,-19.009954888,-1.65429190462
521.383005038,-15.2295611327,-1.28920939675
